campaign_id,campaign_name,platform,month,impressions,clicks,conversions,spend,revenue_generated,roas
810326,Flipkart Campaign 10325,Facebook,2024-02,88245,31314,2136,315939,2390184,7.57
810327,Flipkart Campaign 10326,Facebook,2024-07,754622,6981,550,358808,498300,1.39
810328,Flipkart Campaign 10327,Facebook,2025-11,434343,13113,331,105761,468365,4.43
810329,Flipkart Campaign 10328,Instagram,2025-01,113679,39975,1910,102454,3040720,29.68
810330,Flipkart Campaign 10329,Google,2024-07,160376,20233,2949,269727,5971725,22.14
810331,Flipkart Campaign 10330,Instagram,2024-05,28496,21969,2794,96298,6049010,62.82
810332,Flipkart Campaign 10331,Google,2024-03,560455,17939,1878,135373,2473326,18.27
810333,Flipkart Campaign 10332,Google,2025-10,690483,29479,1456,194475,1753024,9.01
810334,Flipkart Campaign 10333,Facebook,2024-03,245033,1333,362,43465,557842,12.83
810335,Flipkart Campaign 10334,Facebook,2024-06,161002,6348,498,277907,470112,1.69
810336,Flipkart Campaign 10335,Instagram,2025-02,711168,3011,1142,42972,2070446,48.18
810337,Flipkart Campaign 10336,Google,2025-12,613946,38617,2899,48206,4655794,96.58
810338,Flipkart Campaign 10337,Google,2025-01,275399,24860,1927,56489,3894467,68.94
810339,Flipkart Campaign 10338,Instagram,2025-12,695517,30046,781,180810,1629947,9.01
810340,Flipkart Campaign 10339,Google,2024-04,117576,38321,1918,228253,3791886,16.61
810341,Flipkart Campaign 10340,Google,2025-03,547028,5791,3166,252790,5021276,19.86
810342,Flipkart Campaign 10341,Facebook,2025-09,683425,33020,2059,109601,2491390,22.73
810343,Flipkart Campaign 10342,Instagram,2024-02,326883,12577,2356,189240,4532944,23.95
810344,Flipkart Campaign 10343,Facebook,2025-02,461155,15219,2391,50465,4607457,91.3
810345,Flipkart Campaign 10344,Google,2025-06,196029,35845,206,194183,410352,2.11
810346,Flipkart Campaign 10345,Google,2025-10,494557,21582,981,202947,957456,4.72
810347,Flipkart Campaign 10346,Instagram,2024-02,273141,9203,533,349315,652925,1.87
810348,Flipkart Campaign 10347,Google,2024-10,519495,35375,2015,36678,2923765,79.71
810349,Flipkart Campaign 10348,Facebook,2024-06,416865,32598,274,369856,467170,1.26
810350,Flipkart Campaign 10349,Facebook,2024-02,395530,12761,720,52705,1285920,24.4
810351,Flipkart Campaign 10350,Google,2025-09,406374,21641,3105,59245,3757050,63.42
810352,Flipkart Campaign 10351,Instagram,2024-02,792255,24714,2914,284641,5670644,19.92
810353,Flipkart Campaign 10352,Instagram,2024-01,522194,39909,2447,141517,4096278,28.95
810354,Flipkart Campaign 10353,Instagram,2025-09,250847,6760,228,324705,320340,0.99
810355,Flipkart Campaign 10354,Google,2025-04,794745,32810,3042,307185,5575986,18.15
810356,Flipkart Campaign 10355,Instagram,2025-08,574519,37667,776,101031,719352,7.12
810357,Flipkart Campaign 10356,Facebook,2024-11,39239,8714,1754,395799,2404734,6.08
810358,Flipkart Campaign 10357,Google,2024-03,668120,37380,2465,224554,2420630,10.78
810359,Flipkart Campaign 10358,Instagram,2025-02,369318,27718,2581,276945,3587590,12.95
810360,Flipkart Campaign 10359,Google,2024-04,451655,24550,2889,326317,3149010,9.65
810361,Flipkart Campaign 10360,Google,2025-12,774555,13365,1158,277159,1901436,6.86
810362,Flipkart Campaign 10361,Facebook,2025-08,187508,18687,435,129666,518955,4.0
810363,Flipkart Campaign 10362,Google,2025-09,586691,21933,1171,177329,2196796,12.39
810364,Flipkart Campaign 10363,Google,2024-11,479114,20224,2287,101910,2710095,26.59
810365,Flipkart Campaign 10364,Facebook,2024-02,686689,9184,1954,261250,2378018,9.1
810366,Flipkart Campaign 10365,Instagram,2025-04,699351,14796,2578,151451,5096706,33.65
810367,Flipkart Campaign 10366,Instagram,2025-06,535040,20824,1430,138498,1854710,13.39
810368,Flipkart Campaign 10367,Google,2024-08,213421,1555,1576,241761,2989672,12.37
810369,Flipkart Campaign 10368,Facebook,2024-04,727952,18403,3087,349777,4463802,12.76
810370,Flipkart Campaign 10369,Instagram,2024-03,589497,6560,2985,345598,4880475,14.12
810371,Flipkart Campaign 10370,Google,2024-12,360008,17993,720,107118,1181520,11.03
810372,Flipkart Campaign 10371,Google,2025-11,317215,8865,599,125183,1237534,9.89
810373,Flipkart Campaign 10372,Instagram,2025-08,651116,35152,939,360769,1092057,3.03
810374,Flipkart Campaign 10373,Facebook,2025-06,526589,26507,1227,144935,1338657,9.24
810375,Flipkart Campaign 10374,Instagram,2025-08,54758,31565,2408,82020,3188192,38.87
810376,Flipkart Campaign 10375,Instagram,2025-06,152114,37749,1398,138432,2292720,16.56
810377,Flipkart Campaign 10376,Instagram,2025-09,747604,38570,919,108952,1962984,18.02
810378,Flipkart Campaign 10377,Facebook,2025-07,702942,18752,759,240485,1273602,5.3
810379,Flipkart Campaign 10378,Instagram,2025-03,424330,16869,537,51434,734079,14.27
810380,Flipkart Campaign 10379,Facebook,2024-01,766499,7455,896,252440,1075200,4.26
810381,Flipkart Campaign 10380,Google,2024-02,232469,5544,1456,112757,1394848,12.37
810382,Flipkart Campaign 10381,Instagram,2024-05,481467,27855,286,195469,262548,1.34
810383,Flipkart Campaign 10382,Instagram,2025-12,629829,31361,3157,148118,4416643,29.82
810384,Flipkart Campaign 10383,Instagram,2025-10,580023,33394,1158,60310,1859748,30.84
810385,Flipkart Campaign 10384,Google,2025-09,712303,32217,518,284293,1101268,3.87
810386,Flipkart Campaign 10385,Google,2025-02,587177,29048,669,79197,1068393,13.49
810387,Flipkart Campaign 10386,Instagram,2025-07,729997,12217,1064,71408,2099272,29.4
810388,Flipkart Campaign 10387,Google,2025-09,373701,9378,705,205886,640140,3.11
810389,Flipkart Campaign 10388,Facebook,2025-03,517220,13314,2255,75218,2685705,35.71
810390,Flipkart Campaign 10389,Google,2024-04,98188,6323,2884,212110,3754968,17.7
810391,Flipkart Campaign 10390,Google,2024-07,735784,9882,3437,188629,6317206,33.49
810392,Flipkart Campaign 10391,Google,2025-06,231423,35981,2139,344093,4179606,12.15
810393,Flipkart Campaign 10392,Google,2025-05,437301,19910,2907,210573,5095971,24.2
810394,Flipkart Campaign 10393,Google,2025-04,537304,19345,3397,215019,5873413,27.32
810395,Flipkart Campaign 10394,Google,2024-02,781504,39219,693,46222,1072071,23.19
810396,Flipkart Campaign 10395,Google,2025-06,350559,35872,3210,62901,5264400,83.69
810397,Flipkart Campaign 10396,Facebook,2025-03,191016,31119,1684,86677,1776620,20.5
810398,Flipkart Campaign 10397,Google,2025-03,421017,14725,1938,219184,2346918,10.71
810399,Flipkart Campaign 10398,Google,2024-05,617194,11646,2547,198202,2750760,13.88
810400,Flipkart Campaign 10399,Instagram,2025-10,222875,10576,1505,164380,2418535,14.71
810401,Flipkart Campaign 10400,Instagram,2024-04,729134,35876,3006,237511,6571116,27.67
810402,Flipkart Campaign 10401,Facebook,2024-10,481823,10907,1035,339697,1205775,3.55
810403,Flipkart Campaign 10402,Google,2025-06,580396,9644,1034,336934,1357642,4.03
810404,Flipkart Campaign 10403,Google,2024-04,264570,38441,2624,349205,3526656,10.1
810405,Flipkart Campaign 10404,Instagram,2025-08,331322,13978,2393,149204,3493780,23.42
810406,Flipkart Campaign 10405,Google,2025-08,402090,12842,2845,287605,3931790,13.67
810407,Flipkart Campaign 10406,Instagram,2024-12,540748,17380,517,210006,1011769,4.82
810408,Flipkart Campaign 10407,Instagram,2025-07,308910,12409,3131,169963,3838606,22.58
810409,Flipkart Campaign 10408,Google,2024-10,539590,17415,1481,292589,3019759,10.32
810410,Flipkart Campaign 10409,Facebook,2024-07,659843,4581,1789,355443,3773001,10.61
810411,Flipkart Campaign 10410,Facebook,2024-07,62585,33027,3296,343795,4604512,13.39
810412,Flipkart Campaign 10411,Facebook,2024-03,511944,15668,1019,195923,1745547,8.91
810413,Flipkart Campaign 10412,Instagram,2025-02,430001,28224,3318,161763,3308046,20.45
810414,Flipkart Campaign 10413,Google,2025-07,468046,12066,1078,371537,1912372,5.15
810415,Flipkart Campaign 10414,Instagram,2025-12,134573,30816,1898,312015,2201680,7.06
810416,Flipkart Campaign 10415,Google,2025-01,109533,28785,670,344565,1206000,3.5
810417,Flipkart Campaign 10416,Google,2024-09,643564,11485,3035,192044,6300660,32.81
810418,Flipkart Campaign 10417,Instagram,2025-02,394348,19472,1968,321078,3798240,11.83
810419,Flipkart Campaign 10418,Facebook,2025-02,340209,1917,2015,251763,3002350,11.93
810420,Flipkart Campaign 10419,Facebook,2024-11,24323,4776,2096,208822,2119056,10.15
810421,Flipkart Campaign 10420,Facebook,2025-10,728142,36629,2805,272214,4628250,17.0
810422,Flipkart Campaign 10421,Google,2025-11,387303,5326,523,214352,988993,4.61
810423,Flipkart Campaign 10422,Facebook,2025-12,558571,30415,1355,150275,2910540,19.37
810424,Flipkart Campaign 10423,Instagram,2024-08,503310,32378,2431,289808,2637635,9.1
810425,Flipkart Campaign 10424,Google,2025-01,30848,34691,1089,48854,1179387,24.14
810426,Flipkart Campaign 10425,Google,2025-09,270943,32039,215,35977,209195,5.81
810427,Flipkart Campaign 10426,Instagram,2025-01,611867,4761,1420,109866,1833220,16.69
810428,Flipkart Campaign 10427,Instagram,2025-01,185199,12636,1828,93143,2858992,30.69
810429,Flipkart Campaign 10428,Instagram,2024-05,118348,20785,2812,151629,5382168,35.5
810430,Flipkart Campaign 10429,Google,2025-04,473290,14461,783,374262,1626291,4.35
810431,Flipkart Campaign 10430,Instagram,2025-12,104603,20819,3376,120945,6552816,54.18
810432,Flipkart Campaign 10431,Instagram,2024-10,39272,23624,3119,374119,5985361,16.0
810433,Flipkart Campaign 10432,Facebook,2024-05,575862,39971,840,248823,924000,3.71
810434,Flipkart Campaign 10433,Google,2025-06,692493,38192,3364,217219,5046000,23.23
810435,Flipkart Campaign 10434,Facebook,2025-06,76903,8514,226,271508,211536,0.78
810436,Flipkart Campaign 10435,Facebook,2025-09,397002,28186,2703,364566,4413999,12.11
810437,Flipkart Campaign 10436,Facebook,2024-11,605201,12372,2059,160243,2238133,13.97
810438,Flipkart Campaign 10437,Facebook,2024-06,429289,30529,2598,141813,4840074,34.13
810439,Flipkart Campaign 10438,Instagram,2025-11,416339,23610,1059,196499,1803477,9.18
810440,Flipkart Campaign 10439,Google,2024-01,542595,29124,2889,396248,5728887,14.46
810441,Flipkart Campaign 10440,Google,2025-10,276015,4046,1777,194076,3866752,19.92
810442,Flipkart Campaign 10441,Google,2024-08,322964,14888,1051,348470,2171366,6.23
810443,Flipkart Campaign 10442,Facebook,2025-02,301711,2469,2927,227558,5046148,22.18
810444,Flipkart Campaign 10443,Google,2024-07,599067,30792,2606,128858,2775390,21.54
810445,Flipkart Campaign 10444,Facebook,2024-07,464452,32970,2956,357011,5486336,15.37
810446,Flipkart Campaign 10445,Google,2024-09,382920,33683,2716,285873,4323872,15.13
810447,Flipkart Campaign 10446,Facebook,2024-03,415015,29170,3048,107336,3599688,33.54
810448,Flipkart Campaign 10447,Google,2024-06,117741,32412,595,113860,705075,6.19
810449,Flipkart Campaign 10448,Facebook,2025-06,72009,1345,2849,78452,2940168,37.48
810450,Flipkart Campaign 10449,Facebook,2024-08,229432,17720,841,381712,1079003,2.83
810451,Flipkart Campaign 10450,Google,2025-04,701566,12690,555,343579,1153290,3.36
810452,Flipkart Campaign 10451,Instagram,2025-04,318530,33373,2077,237803,4012764,16.87
810453,Flipkart Campaign 10452,Google,2025-12,672133,9655,1919,50048,4106660,82.05
810454,Flipkart Campaign 10453,Instagram,2025-06,598106,31117,952,399182,1458464,3.65
810455,Flipkart Campaign 10454,Google,2025-01,39455,30753,1973,271822,1988784,7.32
810456,Flipkart Campaign 10455,Instagram,2025-07,136588,23764,167,352657,173012,0.49
810457,Flipkart Campaign 10456,Facebook,2024-01,178479,25988,627,258828,935484,3.61
810458,Flipkart Campaign 10457,Instagram,2025-06,609287,22042,158,170222,160370,0.94
810459,Flipkart Campaign 10458,Facebook,2025-04,713758,19515,241,146484,260762,1.78
810460,Flipkart Campaign 10459,Instagram,2024-09,799531,13362,300,336383,654600,1.95
810461,Flipkart Campaign 10460,Facebook,2025-06,392002,39448,3406,151991,4005456,26.35
810462,Flipkart Campaign 10461,Google,2024-09,379248,19173,826,357104,1120882,3.14
810463,Flipkart Campaign 10462,Google,2024-09,551242,8806,3078,38250,3881358,101.47
810464,Flipkart Campaign 10463,Instagram,2024-04,608818,38536,762,52597,947928,18.02
810465,Flipkart Campaign 10464,Instagram,2025-12,666727,18125,497,331357,725123,2.19
810466,Flipkart Campaign 10465,Facebook,2025-04,557742,11752,3405,163988,6653370,40.57
810467,Flipkart Campaign 10466,Facebook,2024-11,500521,25771,2544,142658,2404080,16.85
810468,Flipkart Campaign 10467,Instagram,2025-12,715577,12273,2005,222587,3881680,17.44
810469,Flipkart Campaign 10468,Google,2025-11,342098,1194,2188,107560,2262392,21.03
810470,Flipkart Campaign 10469,Facebook,2025-06,64055,33060,1841,227916,3702251,16.24
810471,Flipkart Campaign 10470,Facebook,2025-09,67530,14013,1906,341525,4183670,12.25
810472,Flipkart Campaign 10471,Google,2024-05,627466,13974,1145,82078,1240035,15.11
810473,Flipkart Campaign 10472,Google,2024-06,337871,27833,2433,267336,4391565,16.43
810474,Flipkart Campaign 10473,Google,2024-04,732927,4444,2053,241334,3418245,14.16
810475,Flipkart Campaign 10474,Facebook,2025-02,149230,30693,456,133311,669864,5.02
810476,Flipkart Campaign 10475,Instagram,2025-03,574119,37012,114,210174,188898,0.9
810477,Flipkart Campaign 10476,Facebook,2025-06,497653,10087,2641,338103,4119960,12.19
810478,Flipkart Campaign 10477,Instagram,2024-08,611046,12753,124,245902,267840,1.09
810479,Flipkart Campaign 10478,Instagram,2024-01,398265,37237,789,56332,1447026,25.69
810480,Flipkart Campaign 10479,Google,2024-08,438356,3068,997,175906,1805567,10.26
810481,Flipkart Campaign 10480,Instagram,2025-07,523395,7333,944,399140,1300832,3.26
810482,Flipkart Campaign 10481,Instagram,2025-08,37676,17418,3150,364586,6088950,16.7
810483,Flipkart Campaign 10482,Instagram,2024-05,623270,22781,1321,69476,1568027,22.57
810484,Flipkart Campaign 10483,Facebook,2024-11,290777,14444,2297,168142,3870445,23.02
810485,Flipkart Campaign 10484,Google,2025-04,209688,16208,3248,136550,6284880,46.03
810486,Flipkart Campaign 10485,Google,2024-05,615458,14874,1529,216544,2333254,10.77
810487,Flipkart Campaign 10486,Facebook,2024-02,232929,30196,1487,249483,2786638,11.17
810488,Flipkart Campaign 10487,Facebook,2024-05,533342,10413,3363,181095,3097323,17.1
810489,Flipkart Campaign 10488,Facebook,2025-08,711958,16469,222,67039,321456,4.8
810490,Flipkart Campaign 10489,Google,2024-10,761821,38923,2218,312872,4684416,14.97
810491,Flipkart Campaign 10490,Instagram,2025-02,270218,34774,714,209519,1099560,5.25
810492,Flipkart Campaign 10491,Google,2025-11,290765,9376,1236,278814,2612904,9.37
810493,Flipkart Campaign 10492,Instagram,2025-03,496359,38807,1584,124958,2448864,19.6
810494,Flipkart Campaign 10493,Google,2024-12,391218,32134,2131,182041,4686069,25.74
810495,Flipkart Campaign 10494,Instagram,2025-01,382638,10249,1237,377064,2475237,6.56
810496,Flipkart Campaign 10495,Google,2025-03,673414,8763,716,185149,1466368,7.92
810497,Flipkart Campaign 10496,Google,2025-05,647556,18370,1697,143269,1722455,12.02
810498,Flipkart Campaign 10497,Google,2024-11,318574,6705,2385,124731,3897090,31.24
810499,Flipkart Campaign 10498,Instagram,2024-01,86861,33501,2797,132812,4338147,32.66
810500,Flipkart Campaign 10499,Facebook,2025-11,464908,4560,1072,85935,2187952,25.46
810501,Flipkart Campaign 10500,Facebook,2025-03,94299,13111,3350,317375,7319750,23.06
810502,Flipkart Campaign 10501,Instagram,2025-08,357341,4473,1769,329477,2096265,6.36
810503,Flipkart Campaign 10502,Facebook,2025-05,790350,17881,918,280756,1680858,5.99
810504,Flipkart Campaign 10503,Facebook,2024-02,180834,4096,3034,375202,4638986,12.36
810505,Flipkart Campaign 10504,Google,2025-12,333525,36856,246,168844,401964,2.38
810506,Flipkart Campaign 10505,Facebook,2024-06,425828,33705,3409,399839,3555587,8.89
810507,Flipkart Campaign 10506,Google,2024-05,583533,27232,1931,226436,4165167,18.39
810508,Flipkart Campaign 10507,Facebook,2024-01,449806,16915,2890,376611,2852430,7.57
810509,Flipkart Campaign 10508,Google,2025-09,158649,20838,640,106204,653440,6.15
810510,Flipkart Campaign 10509,Google,2025-05,540139,16163,3154,40619,3008916,74.08
810511,Flipkart Campaign 10510,Facebook,2025-10,504721,2924,873,336186,1811475,5.39
810512,Flipkart Campaign 10511,Facebook,2024-06,60383,10360,3063,72431,4502610,62.16
810513,Flipkart Campaign 10512,Instagram,2025-06,632845,6828,2523,151460,3083106,20.36
810514,Flipkart Campaign 10513,Instagram,2025-10,459600,6453,599,162203,1271677,7.84
810515,Flipkart Campaign 10514,Instagram,2025-11,261058,15532,3382,243539,4372926,17.96
810516,Flipkart Campaign 10515,Google,2025-07,681815,27955,3179,79469,4730352,59.52
810517,Flipkart Campaign 10516,Google,2025-07,752853,17995,2973,63515,2785701,43.86
810518,Flipkart Campaign 10517,Facebook,2024-11,379252,1957,3204,87966,6984720,79.4
810519,Flipkart Campaign 10518,Instagram,2024-09,768466,11372,785,97339,1470305,15.1
810520,Flipkart Campaign 10519,Google,2025-05,499482,17392,2319,204438,3645468,17.83
810521,Flipkart Campaign 10520,Facebook,2024-02,63638,12337,2210,174451,3060850,17.55
810522,Flipkart Campaign 10521,Facebook,2024-07,659842,28404,191,287284,406639,1.42
810523,Flipkart Campaign 10522,Google,2025-09,630071,27951,1206,56899,2459034,43.22
810524,Flipkart Campaign 10523,Instagram,2024-11,497500,34463,2861,57223,4740677,82.85
810525,Flipkart Campaign 10524,Facebook,2025-09,432513,3987,1392,300411,1968288,6.55
810526,Flipkart Campaign 10525,Instagram,2025-09,138352,36392,3038,37847,4891180,129.24
810527,Flipkart Campaign 10526,Google,2025-10,546286,18167,857,45889,1152665,25.12
810528,Flipkart Campaign 10527,Google,2024-11,379765,31751,2304,335297,3232512,9.64
810529,Flipkart Campaign 10528,Facebook,2024-05,412801,12324,1843,194018,2030986,10.47
810530,Flipkart Campaign 10529,Instagram,2025-07,45176,21716,333,89590,667665,7.45
810531,Flipkart Campaign 10530,Instagram,2025-08,581985,7223,2630,104044,5270520,50.66
810532,Flipkart Campaign 10531,Instagram,2025-01,40502,28596,1655,163511,3427505,20.96
810533,Flipkart Campaign 10532,Google,2025-12,440751,34721,2508,123466,3034680,24.58
810534,Flipkart Campaign 10533,Instagram,2024-12,41032,5655,1054,370264,2165970,5.85
810535,Flipkart Campaign 10534,Facebook,2025-08,485717,17034,2367,383335,3978927,10.38
810536,Flipkart Campaign 10535,Instagram,2024-02,567238,2954,3407,232667,4483612,19.27
810537,Flipkart Campaign 10536,Google,2024-10,453956,12173,588,111041,778512,7.01
810538,Flipkart Campaign 10537,Facebook,2024-12,619889,29751,3198,300756,6648642,22.11
810539,Flipkart Campaign 10538,Facebook,2025-03,676062,20765,2415,52079,3243345,62.28
810540,Flipkart Campaign 10539,Facebook,2024-10,146838,12254,1824,53111,3569568,67.21
810541,Flipkart Campaign 10540,Facebook,2024-02,441841,39539,2568,379377,4997328,13.17
810542,Flipkart Campaign 10541,Facebook,2025-12,751464,11053,945,207866,909090,4.37
810543,Flipkart Campaign 10542,Facebook,2025-08,98050,2828,713,54878,1455233,26.52
810544,Flipkart Campaign 10543,Google,2024-11,72163,32994,2778,263860,5689344,21.56
