inventory_id,product_id,stock_received,stock_sold,damaged_stock,month,warehouse_city,closing_stock
925297,500789,110,135,19,2025-01,Pune,-44
925298,502718,404,317,16,2024-10,Chennai,71
925299,502842,446,198,2,2024-05,Kolkata,246
925300,502389,431,251,12,2025-04,Bangalore,168
925301,501535,274,285,7,2025-12,Delhi,-18
925302,500348,270,119,15,2024-08,Bangalore,136
925303,502629,499,200,1,2024-05,Mumbai,298
925304,500134,557,200,19,2024-04,Kolkata,338
925305,500829,466,226,6,2024-11,Chennai,234
925306,500358,387,113,16,2025-04,Pune,258
925307,503082,498,305,23,2024-01,Chennai,170
925308,500481,472,136,11,2024-02,Kolkata,325
925309,503233,329,89,2,2024-03,Kolkata,238
925310,502043,324,68,4,2024-04,Hyderabad,252
925311,503237,579,233,6,2025-07,Mumbai,340
925312,500122,487,129,3,2024-09,Pune,355
925313,501921,231,314,19,2025-12,Delhi,-102
925314,502823,435,410,11,2024-03,Kolkata,14
925315,502002,137,295,13,2024-11,Delhi,-171
925316,501826,173,374,4,2024-12,Chennai,-205
925317,501115,173,423,8,2025-05,Bangalore,-258
925318,501959,579,128,3,2025-10,Pune,448
925319,502140,354,400,16,2025-04,Hyderabad,-62
925320,502606,323,114,9,2025-06,Mumbai,200
925321,502114,497,329,15,2024-12,Delhi,153
925322,503207,413,110,12,2024-10,Pune,291
925323,500070,533,238,21,2025-12,Delhi,274
925324,501215,525,251,24,2024-12,Hyderabad,250
925325,501143,520,436,5,2024-11,Kolkata,79
925326,500277,116,386,5,2025-11,Mumbai,-275
925327,501609,376,203,14,2025-12,Delhi,159
925328,501447,154,415,24,2024-02,Delhi,-285
925329,501800,223,217,12,2025-07,Delhi,-6
925330,500076,463,335,23,2024-07,Delhi,105
925331,500652,448,443,7,2025-08,Bangalore,-2
925332,501173,283,423,18,2024-12,Hyderabad,-158
925333,503487,433,402,21,2024-12,Pune,10
925334,502756,207,293,16,2024-12,Delhi,-102
925335,501110,405,242,7,2025-05,Hyderabad,156
925336,503008,240,349,15,2025-04,Chennai,-124
925337,503143,207,213,11,2025-01,Mumbai,-17
925338,500447,107,158,1,2025-12,Chennai,-52
925339,500128,368,108,16,2024-12,Kolkata,244
925340,501006,135,112,22,2025-11,Bangalore,1
925341,502680,200,221,10,2024-01,Delhi,-31
925342,502901,547,234,14,2025-11,Chennai,299
925343,503211,349,237,3,2024-05,Pune,109
925344,500142,154,406,24,2025-03,Kolkata,-276
925345,501723,584,68,23,2025-04,Kolkata,493
925346,501632,389,367,3,2024-06,Pune,19
925347,500452,388,253,20,2024-03,Delhi,115
925348,500760,314,162,22,2024-04,Delhi,130
925349,503048,367,420,7,2025-07,Pune,-60
925350,503100,481,237,14,2025-09,Bangalore,230
925351,501850,518,383,11,2025-11,Kolkata,124
925352,500015,109,200,7,2024-12,Pune,-98
925353,500261,584,445,9,2025-12,Hyderabad,130
925354,503346,595,265,14,2025-04,Kolkata,316
925355,502987,341,303,12,2025-11,Bangalore,26
925356,501015,510,245,8,2024-07,Kolkata,257
925357,502742,465,442,3,2025-10,Delhi,20
925358,501602,313,190,19,2024-02,Delhi,104
925359,503310,191,396,5,2025-05,Pune,-210
925360,502829,240,367,19,2025-11,Hyderabad,-146
925361,501096,310,173,17,2025-01,Hyderabad,120
925362,500306,241,231,9,2024-02,Delhi,1
925363,500783,172,415,11,2024-05,Hyderabad,-254
925364,502983,543,111,6,2024-12,Hyderabad,426
925365,500472,316,441,18,2024-08,Chennai,-143
925366,500187,363,211,9,2025-06,Bangalore,143
925367,502365,432,338,11,2025-09,Delhi,83
925368,501995,255,184,12,2025-01,Delhi,59
925369,500015,336,361,11,2024-08,Kolkata,-36
925370,503204,140,278,21,2025-04,Chennai,-159
925371,502404,504,172,9,2025-11,Hyderabad,323
925372,500578,513,241,13,2024-12,Kolkata,259
925373,503045,370,377,22,2025-03,Delhi,-29
925374,501997,427,350,12,2025-04,Mumbai,65
925375,502356,576,154,23,2025-10,Chennai,399
925376,501149,270,326,19,2024-02,Pune,-75
925377,501174,352,119,15,2024-04,Mumbai,218
925378,500508,253,103,6,2025-08,Delhi,144
925379,501462,479,159,20,2024-04,Kolkata,300
925380,501012,269,201,17,2025-02,Delhi,51
925381,500964,525,193,16,2024-12,Mumbai,316
925382,500122,298,288,5,2024-10,Kolkata,5
925383,503055,164,90,15,2024-08,Delhi,59
925384,502708,458,340,22,2024-11,Delhi,96
925385,502394,432,250,10,2025-07,Mumbai,172
925386,503201,169,165,14,2024-10,Kolkata,-10
925387,503003,278,88,0,2025-08,Mumbai,190
925388,501874,171,274,11,2025-12,Kolkata,-114
925389,502882,543,300,22,2024-05,Bangalore,221
925390,500263,159,63,4,2024-11,Hyderabad,92
925391,502298,599,329,8,2025-04,Delhi,262
925392,502884,197,364,9,2025-08,Delhi,-176
925393,503462,184,407,15,2024-02,Chennai,-238
925394,500897,238,236,16,2024-10,Bangalore,-14
925395,502016,491,142,19,2025-11,Kolkata,330
925396,503373,233,126,10,2024-03,Delhi,97
925397,500246,546,197,18,2025-12,Delhi,331
925398,500619,377,285,14,2025-08,Delhi,78
925399,501220,100,316,11,2024-04,Mumbai,-227
925400,501375,397,373,22,2025-06,Bangalore,2
925401,500252,465,216,2,2024-05,Hyderabad,247
925402,501040,580,68,19,2024-01,Bangalore,493
925403,502020,352,52,6,2025-01,Pune,294
925404,501739,328,149,22,2024-02,Delhi,157
925405,503138,404,232,6,2025-03,Bangalore,166
925406,501614,243,385,8,2025-06,Kolkata,-150
925407,501026,330,260,16,2025-11,Hyderabad,54
925408,500836,490,109,19,2024-04,Chennai,362
925409,500634,184,329,5,2024-01,Bangalore,-150
925410,500922,588,176,22,2024-04,Pune,390
925411,503483,346,423,14,2025-06,Hyderabad,-91
925412,502365,477,122,10,2024-07,Delhi,345
925413,500329,376,194,15,2025-01,Kolkata,167
925414,502788,165,154,0,2025-10,Pune,11
925415,500497,575,69,13,2025-02,Pune,493
925416,502131,355,388,18,2024-07,Pune,-51
925417,501221,542,104,16,2024-08,Mumbai,422
925418,502686,490,169,1,2025-01,Delhi,320
925419,503127,499,297,4,2025-09,Delhi,198
925420,503269,325,121,10,2025-10,Bangalore,194
925421,503452,119,84,20,2024-01,Mumbai,15
925422,502359,562,290,19,2024-09,Mumbai,253
925423,501811,566,184,14,2024-11,Hyderabad,368
925424,503288,315,374,10,2024-11,Hyderabad,-69
925425,501279,503,322,10,2024-12,Chennai,171
925426,503473,543,252,22,2025-08,Bangalore,269
925427,502337,534,395,17,2025-12,Mumbai,122
925428,500246,304,66,5,2024-02,Chennai,233
925429,501147,341,125,12,2024-10,Hyderabad,204
925430,500587,533,189,5,2025-03,Hyderabad,339
925431,500387,557,287,14,2025-09,Chennai,256
925432,502969,490,390,1,2025-07,Mumbai,99
925433,500117,299,134,21,2025-07,Bangalore,144
925434,502316,137,399,24,2024-11,Hyderabad,-286
925435,501836,469,314,12,2024-04,Kolkata,143
925436,502475,236,260,23,2024-07,Hyderabad,-47
925437,501939,260,288,11,2024-10,Bangalore,-39
925438,500423,167,206,14,2025-04,Chennai,-53
925439,500228,109,243,20,2024-10,Kolkata,-154
925440,501667,135,117,23,2024-03,Mumbai,-5
925441,500493,176,193,17,2024-07,Hyderabad,-34
925442,503421,219,294,2,2025-06,Pune,-77
925443,502868,381,413,5,2025-10,Mumbai,-37
925444,502695,331,408,4,2025-12,Bangalore,-81
925445,500213,557,178,11,2025-06,Pune,368
925446,500823,542,105,21,2024-03,Kolkata,416
925447,501405,100,166,13,2025-10,Pune,-79
925448,501876,445,431,18,2024-10,Hyderabad,-4
925449,502937,157,194,24,2025-10,Kolkata,-61
925450,502716,114,448,4,2025-11,Bangalore,-338
925451,502620,204,95,7,2024-04,Chennai,102
925452,501088,533,308,22,2025-08,Mumbai,203
925453,503394,316,68,0,2025-07,Chennai,248
925454,501321,220,110,6,2025-05,Pune,104
925455,502842,564,73,11,2024-05,Hyderabad,480
925456,501803,589,429,22,2024-05,Mumbai,138
925457,501728,157,205,14,2025-03,Hyderabad,-62
925458,500798,449,99,21,2024-02,Delhi,329
925459,501342,102,89,17,2024-08,Bangalore,-4
925460,500140,173,73,2,2024-07,Kolkata,98
925461,503205,432,158,15,2024-02,Pune,259
925462,500961,126,281,12,2024-08,Mumbai,-167
925463,501734,290,143,16,2024-04,Mumbai,131
925464,501718,133,410,10,2025-01,Delhi,-287
925465,501839,115,192,7,2025-09,Delhi,-84
925466,501631,428,270,2,2024-02,Hyderabad,156
925467,503228,464,120,8,2025-06,Chennai,336
925468,500102,124,291,22,2024-12,Delhi,-189
925469,501201,599,318,13,2025-04,Mumbai,268
925470,503500,408,291,22,2024-07,Kolkata,95
925471,501610,246,194,22,2024-02,Bangalore,30
925472,500723,345,414,6,2024-02,Delhi,-75
925473,502911,358,111,0,2024-03,Chennai,247
925474,502574,295,143,10,2025-04,Delhi,142
925475,500933,244,69,16,2024-04,Hyderabad,159
925476,500597,349,449,20,2025-01,Delhi,-120
925477,501066,319,168,0,2025-03,Pune,151
925478,501186,253,281,4,2024-10,Delhi,-32
925479,502994,101,439,14,2025-02,Bangalore,-352
925480,500914,104,294,15,2024-01,Mumbai,-205
925481,503414,195,183,12,2024-05,Bangalore,0
925482,500546,101,100,17,2024-03,Mumbai,-16
925483,501293,350,231,12,2025-01,Pune,107
925484,501560,579,101,17,2025-09,Delhi,461
925485,500211,167,109,21,2025-03,Bangalore,37
925486,502376,372,381,9,2024-07,Kolkata,-18
925487,502080,588,233,21,2024-06,Chennai,334
925488,501774,475,97,20,2025-01,Chennai,358
925489,502588,123,312,21,2025-09,Kolkata,-210
925490,501336,284,323,12,2024-06,Delhi,-51
925491,502385,574,171,22,2025-04,Mumbai,381
925492,501747,188,72,24,2025-08,Hyderabad,92
925493,501505,235,85,2,2024-07,Mumbai,148
925494,500818,237,210,6,2024-04,Hyderabad,21
925495,500907,187,233,9,2025-03,Pune,-55
925496,501636,365,288,6,2025-06,Pune,71
925497,503440,224,162,0,2024-03,Mumbai,62
925498,501439,368,280,22,2024-03,Delhi,66
925499,503215,351,368,9,2024-11,Chennai,-26
925500,500740,490,256,10,2024-02,Bangalore,224
925501,500777,447,394,15,2024-06,Pune,38
925502,503168,171,422,23,2024-02,Bangalore,-274
925503,503089,508,394,9,2024-04,Delhi,105
925504,501921,521,417,17,2025-08,Bangalore,87
925505,501180,189,86,21,2025-01,Mumbai,82
925506,500681,513,436,22,2024-07,Pune,55
925507,503202,376,430,3,2025-11,Chennai,-57
925508,503128,358,357,6,2025-01,Bangalore,-5
925509,500823,446,170,0,2025-01,Pune,276
925510,501864,572,248,8,2024-02,Kolkata,316
925511,500317,144,198,15,2025-05,Bangalore,-69
925512,501824,156,74,17,2025-03,Hyderabad,65
925513,502563,496,330,11,2025-09,Chennai,155
925514,500937,185,83,1,2024-03,Chennai,101
925515,502895,569,353,1,2025-09,Kolkata,215
925516,503086,175,341,22,2025-05,Delhi,-188
925517,501970,325,422,4,2025-01,Hyderabad,-101
925518,501802,115,81,19,2024-12,Chennai,15
925519,501808,410,147,16,2024-04,Hyderabad,247
925520,501626,197,165,0,2024-06,Delhi,32
925521,502771,511,270,8,2024-09,Mumbai,233
925522,503051,236,259,14,2024-11,Hyderabad,-37
925523,501467,442,154,12,2024-01,Kolkata,276
925524,501215,375,128,13,2024-02,Bangalore,234
925525,501688,470,238,8,2024-03,Bangalore,224
925526,503016,468,122,19,2025-06,Kolkata,327
925527,501301,455,276,5,2025-06,Hyderabad,174
925528,500943,153,322,11,2025-12,Bangalore,-180
925529,502870,244,230,0,2025-12,Hyderabad,14
925530,500223,110,282,24,2024-07,Kolkata,-196
925531,501422,405,440,9,2025-09,Chennai,-44
925532,502339,171,210,8,2024-03,Chennai,-47
925533,502803,328,265,9,2025-07,Hyderabad,54
925534,501908,164,273,5,2024-04,Mumbai,-114
925535,500805,450,285,14,2025-05,Pune,151
925536,500816,219,364,16,2025-03,Kolkata,-161
925537,502746,131,236,14,2025-03,Kolkata,-119
925538,502363,325,236,20,2024-05,Bangalore,69
925539,501242,287,433,8,2024-08,Delhi,-154
925540,501026,474,86,17,2024-12,Pune,371
925541,502769,500,257,24,2024-08,Bangalore,219
925542,503399,438,194,9,2024-02,Pune,235
925543,502699,417,258,19,2025-12,Chennai,140
925544,501015,536,329,12,2025-02,Chennai,195
925545,502049,110,369,10,2024-05,Kolkata,-269
925546,500485,290,276,4,2024-11,Pune,10
925547,500070,178,256,10,2025-09,Kolkata,-88
925548,500670,118,386,0,2024-09,Delhi,-268
925549,500892,521,135,16,2024-07,Hyderabad,370
925550,503155,137,304,10,2025-12,Pune,-177
925551,501993,136,327,0,2024-01,Kolkata,-191
925552,501664,103,254,20,2024-03,Pune,-171
925553,502313,474,343,3,2024-01,Chennai,128
925554,501766,337,62,5,2025-06,Mumbai,270
925555,502614,297,144,22,2024-04,Hyderabad,131
925556,501537,415,124,0,2025-11,Pune,291
925557,502463,449,169,12,2025-01,Pune,268
925558,502997,139,289,12,2024-06,Chennai,-162
925559,503073,445,243,6,2024-01,Pune,196
925560,502809,239,150,23,2025-07,Mumbai,66
925561,501468,410,440,18,2025-09,Mumbai,-48
925562,500991,113,239,7,2025-09,Pune,-133
925563,503454,372,380,22,2025-04,Bangalore,-30
925564,501433,191,299,13,2024-02,Bangalore,-121
925565,503494,259,298,24,2025-07,Hyderabad,-63
925566,501267,128,383,22,2024-01,Delhi,-277
925567,501770,261,165,7,2024-08,Bangalore,89
925568,501454,303,354,6,2024-04,Pune,-57
925569,503401,522,295,8,2025-12,Chennai,219
925570,502972,326,310,6,2024-01,Mumbai,10
925571,501750,288,140,13,2025-06,Bangalore,135
925572,501203,115,186,12,2025-03,Bangalore,-83
925573,503117,406,186,11,2024-01,Chennai,209
925574,501965,229,134,18,2025-11,Bangalore,77
925575,501423,448,191,1,2025-08,Chennai,256
925576,500153,412,143,14,2024-12,Kolkata,255
925577,500952,126,70,21,2025-10,Kolkata,35
925578,502722,414,231,19,2024-03,Bangalore,164
925579,500324,197,97,3,2024-05,Delhi,97
925580,501994,104,241,8,2024-04,Chennai,-145
925581,502487,280,161,2,2024-02,Chennai,117
925582,503005,522,350,20,2025-10,Kolkata,152
925583,502755,475,383,7,2025-02,Chennai,85
925584,503126,270,437,2,2024-04,Delhi,-169
925585,503239,396,442,4,2025-01,Pune,-50
925586,500319,415,291,17,2024-01,Chennai,107
925587,502204,199,139,2,2025-02,Hyderabad,58
925588,502048,362,431,6,2024-05,Mumbai,-75
925589,502033,216,313,7,2025-11,Mumbai,-104
925590,500793,516,288,0,2025-11,Hyderabad,228
925591,500173,564,404,2,2025-01,Bangalore,158
925592,500452,170,240,22,2024-08,Bangalore,-92
925593,501461,376,148,18,2025-02,Bangalore,210
925594,501767,214,313,7,2025-06,Bangalore,-106
925595,502475,224,53,9,2025-06,Hyderabad,162
925596,501856,147,214,21,2024-12,Chennai,-88
925597,502073,552,419,5,2024-04,Hyderabad,128
925598,502674,146,95,20,2024-01,Pune,31
925599,500857,551,301,10,2024-04,Bangalore,240
925600,503246,588,79,23,2025-01,Delhi,486
925601,502627,120,106,11,2025-07,Hyderabad,3
925602,500210,212,55,19,2025-08,Kolkata,138
925603,503193,110,284,2,2025-12,Delhi,-176
925604,503073,185,274,9,2025-11,Delhi,-98
925605,503217,352,395,10,2024-05,Hyderabad,-53
925606,501859,518,413,16,2024-08,Chennai,89
925607,501812,327,442,21,2025-04,Hyderabad,-136
925608,501641,563,383,16,2025-02,Pune,164
925609,501538,548,68,21,2025-01,Kolkata,459
925610,502159,109,372,0,2025-12,Mumbai,-263
925611,502635,259,63,21,2025-08,Hyderabad,175
925612,500064,247,206,11,2025-03,Pune,30
925613,502167,118,405,1,2024-09,Delhi,-288
925614,501961,164,221,18,2024-11,Chennai,-75
925615,500492,353,176,8,2024-08,Hyderabad,169
925616,502347,511,189,17,2024-03,Hyderabad,305
925617,501541,373,394,20,2025-10,Kolkata,-41
925618,500589,262,401,6,2025-07,Kolkata,-145
925619,503312,377,208,1,2024-04,Hyderabad,168
925620,502000,579,351,8,2024-10,Bangalore,220
925621,503341,239,356,13,2024-03,Pune,-130
925622,501765,431,372,19,2025-05,Delhi,40
925623,501405,276,175,2,2025-07,Chennai,99
925624,500503,344,176,3,2024-06,Chennai,165
925625,501197,519,207,14,2025-05,Mumbai,298
925626,503011,306,417,17,2025-05,Pune,-128
925627,500170,349,110,6,2024-09,Mumbai,233
925628,503257,242,265,14,2025-07,Mumbai,-37
925629,501438,440,162,18,2024-03,Bangalore,260
925630,503167,431,290,22,2025-01,Kolkata,119
925631,501281,104,349,5,2024-07,Chennai,-250
925632,501967,190,374,9,2025-10,Pune,-193
925633,500423,218,231,4,2024-07,Kolkata,-17
925634,500122,201,179,18,2025-10,Bangalore,4
925635,500897,480,391,7,2025-12,Bangalore,82
925636,503201,127,374,21,2024-08,Mumbai,-268
925637,503053,232,245,7,2025-06,Hyderabad,-20
925638,503414,393,56,9,2024-12,Mumbai,328
925639,500935,510,376,19,2024-06,Hyderabad,115
925640,502231,549,264,16,2024-09,Delhi,269
925641,503320,386,364,2,2024-12,Kolkata,20
925642,501289,357,283,6,2025-05,Kolkata,68
925643,502148,128,361,3,2024-02,Pune,-236
925644,502142,108,192,16,2024-04,Kolkata,-100
925645,501363,424,115,9,2025-05,Pune,300
925646,500924,267,304,3,2024-11,Delhi,-40
925647,502339,231,267,10,2025-08,Chennai,-46
925648,501621,229,382,2,2025-05,Pune,-155
925649,500043,171,78,21,2025-09,Pune,72
925650,502158,377,175,24,2024-03,Delhi,178
925651,500276,355,312,2,2025-03,Chennai,41
925652,503275,410,54,14,2025-07,Hyderabad,342
925653,500955,405,327,14,2025-03,Mumbai,64
925654,503037,352,155,12,2025-05,Kolkata,185
925655,502243,548,268,1,2025-12,Hyderabad,279
925656,502240,593,446,15,2024-08,Kolkata,132
925657,503171,158,377,4,2025-03,Pune,-223
925658,503242,161,394,22,2024-12,Delhi,-255
925659,501508,348,442,1,2025-11,Bangalore,-95
925660,501164,260,118,3,2025-06,Chennai,139
925661,500992,494,312,19,2025-04,Kolkata,163
925662,502937,142,403,13,2025-11,Mumbai,-274
925663,502903,326,289,3,2024-11,Kolkata,34
925664,502179,291,86,2,2025-01,Chennai,203
925665,503065,162,190,22,2025-06,Mumbai,-50
925666,503260,255,171,7,2024-05,Delhi,77
925667,502743,330,274,3,2025-11,Mumbai,53
925668,502150,555,121,16,2024-02,Bangalore,418
925669,501439,556,90,6,2025-03,Delhi,460
925670,501111,289,315,7,2025-10,Pune,-33
925671,500661,524,195,22,2025-05,Delhi,307
925672,503486,346,207,17,2025-10,Pune,122
925673,502568,374,177,12,2025-10,Bangalore,185
925674,500488,386,435,23,2025-08,Hyderabad,-72
925675,503473,574,233,6,2024-04,Pune,335
925676,501846,582,364,23,2024-12,Kolkata,195
925677,500247,100,176,5,2024-08,Delhi,-81
925678,502724,262,91,0,2024-11,Chennai,171
925679,501715,266,163,15,2025-11,Kolkata,88
925680,502880,416,224,20,2024-05,Hyderabad,172
925681,500645,518,250,16,2024-02,Pune,252
925682,500851,310,66,0,2025-06,Chennai,244
925683,501972,539,279,1,2024-11,Mumbai,259
925684,500368,378,310,6,2025-06,Kolkata,62
925685,502611,193,279,6,2025-05,Delhi,-92
925686,502143,448,288,11,2025-02,Chennai,149
925687,502452,511,160,4,2024-04,Bangalore,347
925688,500949,158,440,1,2024-01,Hyderabad,-283
925689,500558,123,427,22,2025-10,Bangalore,-326
925690,502421,549,321,7,2024-06,Bangalore,221
925691,500647,122,309,11,2024-09,Kolkata,-198
925692,501990,236,130,10,2024-07,Pune,96
925693,503108,592,380,15,2025-07,Pune,197
925694,502164,297,246,8,2024-09,Kolkata,43
925695,500636,473,153,24,2025-02,Bangalore,296
925696,502574,432,177,5,2025-10,Hyderabad,250
925697,503483,421,195,11,2025-03,Mumbai,215
925698,502525,241,237,20,2024-03,Hyderabad,-16
925699,500546,129,409,13,2025-01,Bangalore,-293
925700,500395,469,447,5,2024-10,Bangalore,17
925701,503427,418,304,22,2025-08,Hyderabad,92
925702,502572,323,229,12,2024-08,Pune,82
925703,500190,438,149,11,2024-08,Pune,278
925704,501212,170,175,1,2024-10,Delhi,-6
925705,501035,100,231,15,2025-06,Pune,-146
925706,501276,233,191,13,2025-05,Pune,29
925707,500837,296,60,1,2024-09,Delhi,235
925708,500822,324,314,11,2025-06,Kolkata,-1
925709,501775,103,336,24,2025-04,Pune,-257
925710,502145,575,408,18,2024-04,Pune,149
925711,503168,496,259,16,2024-06,Pune,221
925712,501097,165,243,18,2025-05,Bangalore,-96
925713,501075,158,403,15,2025-12,Chennai,-260
925714,503126,270,172,14,2025-01,Hyderabad,84
925715,501843,366,262,8,2025-11,Delhi,96
925716,502248,181,120,16,2024-05,Kolkata,45
925717,503050,365,405,18,2024-05,Bangalore,-58
925718,500014,422,116,6,2025-05,Hyderabad,300
925719,500325,203,76,5,2024-10,Kolkata,122
925720,502854,138,196,6,2025-05,Bangalore,-64
925721,501642,595,169,11,2025-02,Delhi,415
925722,501352,233,355,6,2025-08,Delhi,-128
925723,500907,253,295,15,2025-02,Hyderabad,-57
925724,502882,174,318,17,2024-02,Pune,-161
925725,501321,212,413,12,2025-07,Mumbai,-213
925726,502681,136,148,15,2025-05,Hyderabad,-27
925727,500086,392,397,18,2024-04,Delhi,-23
925728,502659,410,410,5,2024-08,Kolkata,-5
925729,500898,467,211,21,2024-07,Chennai,235
925730,500736,197,303,11,2025-03,Kolkata,-117
925731,500992,110,151,15,2025-11,Hyderabad,-56
925732,500083,175,266,2,2024-02,Hyderabad,-93
925733,501417,330,261,12,2025-04,Chennai,57
925734,501329,134,170,14,2024-09,Bangalore,-50
925735,500229,264,207,5,2024-06,Bangalore,52
925736,502022,165,434,9,2025-12,Kolkata,-278
925737,502613,434,288,3,2024-08,Hyderabad,143
925738,500615,338,94,24,2024-11,Bangalore,220
925739,502660,492,279,8,2025-07,Kolkata,205
925740,502724,537,169,1,2024-03,Hyderabad,367
925741,502988,433,316,2,2024-10,Chennai,115
925742,503229,198,402,2,2024-06,Bangalore,-206
925743,502962,261,105,24,2024-08,Mumbai,132
925744,501246,134,435,14,2024-07,Hyderabad,-315
925745,502455,197,212,1,2024-09,Mumbai,-16
925746,500887,538,443,1,2025-10,Bangalore,94
925747,500823,353,303,0,2024-05,Hyderabad,50
925748,502370,365,297,13,2025-05,Mumbai,55
925749,500796,493,385,22,2025-11,Bangalore,86
925750,502118,575,131,0,2025-05,Bangalore,444
925751,503127,171,258,5,2024-11,Pune,-92
925752,503077,475,255,13,2024-03,Delhi,207
925753,501134,525,184,18,2025-04,Bangalore,323
925754,501810,370,241,5,2024-03,Kolkata,124
925755,500814,234,392,2,2024-04,Mumbai,-160
925756,502196,223,140,7,2024-03,Kolkata,76
